City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
524,Gandajika,CD,2022-05-23 02:47:31,-6.75,23.95,67.14,81,99,0.45,overcast clouds
525,Sept-Iles,CA,2022-05-23 02:46:21,50.2001,-66.3821,49.05,96,100,5.75,fog
526,Lerwick,GB,2022-05-23 02:47:32,60.1545,-1.1494,50.0,98,100,7.02,moderate rain
527,Rudbar,AF,2022-05-23 02:47:32,30.15,62.6,70.66,23,0,18.3,clear sky
528,Bardiyah,LY,2022-05-23 02:47:33,31.7561,25.0865,63.46,84,0,13.51,clear sky
529,Banamba,ML,2022-05-23 02:47:33,13.55,-7.45,82.96,45,72,6.38,broken clouds
530,San Policarpo,PH,2022-05-23 02:47:33,12.1791,125.5072,84.29,71,98,10.92,overcast clouds
531,Ca Mau,VN,2022-05-23 02:47:34,9.1769,105.15,82.53,77,100,13.89,overcast clouds
532,Ust-Kuyga,RU,2022-05-23 02:47:34,70.0167,135.6,36.95,88,58,2.64,broken clouds
533,Igrim,RU,2022-05-23 02:47:35,63.1906,64.4162,40.24,85,100,9.22,overcast clouds
534,Sterling,US,2022-05-23 02:47:35,39.0062,-77.4286,71.22,97,40,8.05,scattered clouds
535,Kinablangan,PH,2022-05-23 02:47:35,7.6947,126.5503,84.47,71,81,5.1,broken clouds
536,Batagay,RU,2022-05-23 02:47:36,67.6333,134.6333,53.4,47,88,2.37,light rain
537,Bandundu,CD,2022-05-23 02:47:36,-3.3167,17.3667,72.75,95,100,3.44,light rain
538,Ribeira Brava,PT,2022-05-23 02:47:37,32.65,-17.0667,65.12,67,36,5.5,scattered clouds
539,Obera,AR,2022-05-23 02:47:37,-27.4871,-55.1199,51.1,89,99,1.83,overcast clouds
540,Alenquer,BR,2022-05-23 02:47:38,-1.9417,-54.7383,74.34,91,84,3.51,broken clouds
541,Bilma,NE,2022-05-23 02:47:38,18.6853,12.9164,82.92,13,58,3.38,broken clouds
542,Rabat,MA,2022-05-23 02:43:03,33.9911,-6.8401,65.16,82,75,4.61,broken clouds
543,Tual,ID,2022-05-23 02:47:39,-5.6667,132.75,83.44,76,20,15.86,few clouds
544,Buin,CL,2022-05-23 02:47:39,-33.7333,-70.75,65.12,46,100,2.21,light rain
545,Molo,KE,2022-05-23 02:47:40,-0.2479,35.7374,54.28,92,84,0.92,broken clouds
546,Porto Walter,BR,2022-05-23 02:47:40,-8.2686,-72.7439,72.25,89,34,2.06,scattered clouds
547,Constitucion,CL,2022-05-23 02:47:41,-35.3333,-72.4167,51.46,93,100,10.74,light rain
548,Coihaique,CL,2022-05-23 02:47:41,-45.5752,-72.0662,34.41,93,75,8.05,light rain
549,Khani,GE,2022-05-23 02:47:42,41.9563,42.9566,47.77,78,66,1.99,broken clouds
550,Krasnyy Chikoy,RU,2022-05-23 02:47:42,50.3643,108.7512,63.36,53,96,10.2,overcast clouds
551,Along,IN,2022-05-23 02:48:42,28.1667,94.7667,79.25,76,100,0.16,overcast clouds
552,Mananjary,MG,2022-05-23 02:48:43,-21.2167,48.3333,66.33,92,19,3.18,few clouds
553,Puerto Carreno,CO,2022-05-23 02:48:43,6.189,-67.4859,76.5,86,100,3.89,overcast clouds
554,Winnemucca,US,2022-05-23 02:48:44,40.973,-117.7357,66.25,16,0,4.61,clear sky
555,Luangwa,ZM,2022-05-23 02:48:44,-15.6167,30.4167,59.61,51,64,4.03,broken clouds
556,Kichmengskiy Gorodok,RU,2022-05-23 02:48:45,59.9816,45.7854,32.58,93,100,8.68,light snow
557,Yarmouth,US,2022-05-23 02:48:45,41.7057,-70.2286,68.97,95,75,18.41,mist
558,Kushima,JP,2022-05-23 02:46:38,31.4583,131.2333,75.52,52,100,3.62,overcast clouds
559,Horn,DE,2022-05-23 02:48:49,51.8715,8.9451,57.34,75,100,5.61,overcast clouds
560,Kolyshley,RU,2022-05-23 02:48:49,52.7005,44.5367,38.88,73,61,11.41,broken clouds
561,Nyurba,RU,2022-05-23 02:48:50,63.2842,118.3319,64.13,40,69,4.41,broken clouds
562,Jacareacanga,BR,2022-05-23 02:48:50,-6.2222,-57.7528,72.48,79,3,1.36,clear sky
563,Mae Hong Son,TH,2022-05-23 02:48:50,19.3003,97.9685,82.54,78,75,0.0,broken clouds
564,Rio Claro,BR,2022-05-23 02:48:51,-22.4114,-47.5614,52.39,78,1,2.82,clear sky
565,Tecoanapa,MX,2022-05-23 02:48:51,16.5167,-98.75,80.35,74,43,4.74,scattered clouds
566,Port Blair,IN,2022-05-23 02:46:31,11.6667,92.75,82.44,89,100,11.5,drizzle
567,Katangli,RU,2022-05-23 02:48:52,51.7102,143.2326,37.94,77,93,10.13,overcast clouds
568,Kupang,ID,2022-05-23 02:48:52,-10.1667,123.5833,87.57,55,70,13.73,broken clouds
569,Conde,BR,2022-05-23 02:48:53,-7.2597,-34.9075,74.66,94,100,6.91,overcast clouds
570,Epe,NG,2022-05-23 02:48:53,6.5841,3.9834,74.41,92,100,2.06,overcast clouds
571,Nanga Eboko,CM,2022-05-23 02:48:54,4.6833,12.3667,69.53,99,100,1.01,moderate rain
572,Desbiens,CA,2022-05-23 02:48:54,48.4178,-71.9495,39.85,89,100,11.18,overcast clouds
573,Dryden,CA,2022-05-23 02:48:54,49.7833,-92.7503,50.29,37,0,6.91,clear sky
574,Auch,FR,2022-05-23 02:46:19,43.65,0.5833,65.25,84,100,5.99,overcast clouds
575,Takoradi,GH,2022-05-23 02:48:55,4.8845,-1.7554,73.71,93,94,6.29,overcast clouds
576,Beringovskiy,RU,2022-05-23 02:48:55,63.05,179.3167,42.69,71,89,10.4,overcast clouds
577,Nhulunbuy,AU,2022-05-23 02:48:56,-12.2333,136.7667,84.81,70,75,16.11,broken clouds
578,Wanaka,NZ,2022-05-23 02:48:56,-44.7,169.15,51.12,60,0,1.99,clear sky
579,Syamzha,RU,2022-05-23 02:48:57,60.0158,41.0614,33.46,69,100,9.57,overcast clouds
580,Guisa,CU,2022-05-23 02:48:57,20.255,-76.5386,71.58,94,100,4.16,overcast clouds
581,Baruun-Urt,MN,2022-05-23 02:48:57,46.6806,113.2792,75.61,19,20,12.21,few clouds
582,Wukari,NG,2022-05-23 02:48:58,7.85,9.7833,75.33,89,87,7.09,overcast clouds
583,San Andres,CO,2022-05-23 02:45:42,12.5847,-81.7006,82.42,78,75,11.5,broken clouds
584,Elmira,US,2022-05-23 02:48:38,42.0898,-76.8077,55.72,84,0,0.0,clear sky
585,Burgeo,CA,2022-05-23 02:44:10,47.6167,-57.6152,46.76,99,100,9.24,overcast clouds
586,Saint-Pierre,RE,2022-05-23 02:48:59,-21.3393,55.4781,67.68,56,0,8.05,clear sky
587,Padang,ID,2022-05-23 02:49:00,-0.9492,100.3543,82.45,65,96,2.1,overcast clouds
588,Kargala,RU,2022-05-23 02:49:00,56.6208,83.9607,58.3,43,100,10.54,overcast clouds
589,Condado,CU,2022-05-23 02:49:00,21.8767,-79.8403,76.51,87,71,8.19,broken clouds
590,Nador,MA,2022-05-23 02:49:01,35.174,-2.9287,70.05,64,0,17.27,clear sky
591,Preston,GB,2022-05-23 02:49:01,53.7667,-2.7167,55.38,88,52,4.25,broken clouds
592,Quatre Cocos,MU,2022-05-23 02:49:02,-20.2078,57.7625,73.51,76,14,10.31,few clouds
593,Thinadhoo,MV,2022-05-23 02:49:02,0.5333,72.9333,83.55,74,100,10.87,overcast clouds
594,Opuwo,NA,2022-05-23 02:49:02,-18.0607,13.84,52.02,26,0,6.33,clear sky
595,Filiatra,GR,2022-05-23 02:49:03,37.15,21.5833,63.7,87,0,6.35,clear sky
596,Maarianhamina,AX,2022-05-23 02:50:03,60.0973,19.9348,30.06,93,0,1.14,clear sky
597,Skhisma,GR,2022-05-23 02:50:04,35.2667,25.7167,65.84,46,0,4.72,clear sky
598,Auxerre,FR,2022-05-23 02:50:04,47.8,3.5667,59.63,96,99,5.14,overcast clouds
599,Namatanai,PG,2022-05-23 02:50:05,-3.6667,152.4333,85.46,63,46,10.25,scattered clouds
600,Paamiut,GL,2022-05-23 02:50:05,61.994,-49.6678,32.95,98,100,20.4,snow
601,Sao Filipe,CV,2022-05-23 02:50:05,14.8961,-24.4956,71.19,73,10,6.42,clear sky
602,Yatou,CN,2022-05-23 02:50:06,37.15,122.3833,78.67,42,100,15.7,overcast clouds
603,Jambi,ID,2022-05-23 02:50:06,-1.6,103.6167,85.78,68,63,4.59,broken clouds
604,Maple Creek,CA,2022-05-23 02:50:07,49.9168,-109.4848,57.25,35,87,2.3,overcast clouds
605,Walvis Bay,NA,2022-05-23 02:50:07,-22.9575,14.5053,64.76,35,10,4.61,clear sky
606,Barra Do Bugres,BR,2022-05-23 02:50:08,-15.0725,-57.1811,64.9,59,57,2.08,broken clouds
607,Varia,FR,2022-05-23 02:50:08,44.5725,-0.1104,66.0,84,98,14.14,overcast clouds
608,Meulaboh,ID,2022-05-23 02:50:08,4.1363,96.1285,82.76,74,100,2.62,overcast clouds
609,Hockenheim,DE,2022-05-23 02:50:09,49.3228,8.5458,62.85,71,100,3.15,overcast clouds
610,Moose Factory,CA,2022-05-23 02:50:09,51.2585,-80.6094,46.4,70,75,5.75,broken clouds
611,Nha Trang,VN,2022-05-23 02:50:10,12.25,109.1833,91.4,60,100,0.29,overcast clouds
612,Plyussa,RU,2022-05-23 02:50:10,58.4308,29.3654,38.1,56,10,3.87,clear sky
613,Rivadavia,AR,2022-05-23 02:48:12,-33.1905,-68.4608,52.34,57,44,4.72,scattered clouds
614,Vagur,FO,2022-05-23 02:50:11,61.4732,-6.8119,46.92,91,18,10.83,few clouds
615,Taldan,RU,2022-05-23 02:50:11,53.6667,124.8,42.93,91,100,10.92,light rain
616,Yamada,JP,2022-05-23 02:50:12,39.4667,141.95,58.95,79,100,3.02,moderate rain
617,Espumoso,BR,2022-05-23 02:50:12,-28.7247,-52.8497,51.48,87,95,5.01,overcast clouds
618,Barsovo,RU,2022-05-23 02:50:12,61.1667,73.1667,46.53,60,80,14.74,broken clouds
619,Xuanhua,CN,2022-05-23 02:50:13,40.6103,115.0447,82.31,23,39,7.18,scattered clouds
620,Zambezi,ZM,2022-05-23 02:50:13,-13.5432,23.1047,48.76,37,5,5.86,clear sky
621,Yeppoon,AU,2022-05-23 02:50:14,-23.1333,150.7333,71.38,81,97,19.08,light rain
622,Pasuruan,ID,2022-05-23 02:50:14,-7.6453,112.9075,87.69,64,10,5.41,clear sky
623,Rivas,NI,2022-05-23 02:50:14,11.4372,-85.8263,80.46,79,93,13.33,overcast clouds
624,Williamsport,US,2022-05-23 02:45:57,41.2412,-77.0011,69.53,63,100,8.05,overcast clouds
625,Seoul,KR,2022-05-23 02:48:26,37.5683,126.9778,78.37,51,40,3.44,mist
626,Bhola,BD,2022-05-23 02:50:15,22.6833,90.65,88.07,62,4,5.35,clear sky
627,Port Lincoln,AU,2022-05-23 02:50:16,-34.7333,135.8667,66.54,61,17,12.57,few clouds
628,Tadine,NC,2022-05-23 02:50:16,-21.55,167.8833,79.0,79,4,11.65,clear sky
629,Turayf,SA,2022-05-23 02:50:16,31.6725,38.6637,57.45,67,0,9.22,clear sky
630,Dicabisagan,PH,2022-05-23 02:50:17,17.0818,122.4157,86.88,69,100,10.94,moderate rain
631,Mackay,AU,2022-05-23 02:48:08,-21.15,149.2,74.68,78,87,15.68,overcast clouds
632,Kununurra,AU,2022-05-23 02:48:49,-15.7667,128.7333,87.78,29,92,13.8,overcast clouds
633,Yerbogachen,RU,2022-05-23 02:50:17,61.2767,108.0108,62.29,57,48,5.03,scattered clouds
634,Los Llanos De Aridane,ES,2022-05-23 02:50:18,28.6585,-17.9182,65.95,74,100,13.8,overcast clouds
635,Danielskuil,ZA,2022-05-23 02:50:18,-28.1887,23.5395,46.63,77,3,4.05,clear sky
636,Bathsheba,BB,2022-05-23 02:50:19,13.2167,-59.5167,81.21,78,40,14.97,scattered clouds
637,Chenzhou,CN,2022-05-23 02:50:19,25.8,113.0333,66.61,99,100,1.43,light rain
638,Tynda,RU,2022-05-23 02:50:20,55.1667,124.7167,57.31,36,100,9.01,overcast clouds
639,Seguin,US,2022-05-23 02:50:20,29.5688,-97.9647,78.44,70,0,10.36,clear sky
640,Soe,ID,2022-05-23 02:48:44,-9.8607,124.284,79.27,55,84,10.09,broken clouds
641,Petropavlovskoye,RU,2022-05-23 02:50:21,52.0712,84.107,55.33,50,100,2.55,overcast clouds
642,Itarema,BR,2022-05-23 02:50:21,-2.9248,-39.9167,75.06,87,8,7.99,clear sky
643,Statesboro,US,2022-05-23 02:45:54,32.4488,-81.7832,71.13,94,0,0.0,clear sky
644,Whittlesea,ZA,2022-05-23 02:50:22,-32.1759,26.8244,46.9,84,58,3.09,broken clouds
645,Caravelas,BR,2022-05-23 02:51:22,-17.7125,-39.2481,69.01,79,58,6.08,broken clouds
646,Basco,PH,2022-05-23 02:51:22,20.4487,121.9702,82.71,78,90,9.1,heavy intensity rain
647,Bugiri,UG,2022-05-23 02:51:23,0.5714,33.7417,63.0,93,93,3.74,overcast clouds
648,Marathon,US,2022-05-23 02:51:23,44.9,-89.7668,51.33,46,100,4.61,overcast clouds
649,Monrovia,LR,2022-05-23 02:48:34,6.3005,-10.7969,75.11,95,100,9.69,moderate rain
650,Maragogi,BR,2022-05-23 02:51:24,-9.0122,-35.2225,75.58,82,38,11.59,scattered clouds
651,High Level,CA,2022-05-23 02:51:24,58.5169,-117.136,53.71,40,75,5.75,broken clouds
652,Henties Bay,NA,2022-05-23 02:51:25,-22.116,14.2845,62.65,47,0,1.36,clear sky
653,Zhigansk,RU,2022-05-23 02:51:25,66.7697,123.3711,50.77,47,80,3.74,broken clouds
654,Svetlaya,RU,2022-05-23 02:51:26,46.5389,138.3297,48.47,74,76,7.78,broken clouds
655,Kurchatov,RU,2022-05-23 02:51:26,51.6601,35.6521,42.96,87,5,5.7,clear sky
656,Chastyye,RU,2022-05-23 02:51:27,57.2888,54.9728,37.96,69,22,8.88,few clouds
657,Budapest,HU,2022-05-23 02:48:35,47.498,19.0399,52.83,65,0,4.61,clear sky
658,Kirksville,US,2022-05-23 02:51:27,40.1948,-92.5833,51.75,79,0,0.0,clear sky
659,Bogale,MM,2022-05-23 02:51:28,16.2833,95.4,78.06,92,100,9.82,moderate rain
660,Ganzhou,CN,2022-05-23 02:48:47,28.8184,115.4327,69.28,86,100,1.43,overcast clouds
661,Naryan-Mar,RU,2022-05-23 02:51:28,67.6713,53.087,29.21,86,100,27.36,overcast clouds
662,Belaya Gora,RU,2022-05-23 02:51:29,68.5333,146.4167,56.01,39,34,4.29,scattered clouds
663,Manicore,BR,2022-05-23 02:51:29,-5.8092,-61.3003,73.35,100,0,0.0,clear sky
664,Coro,VE,2022-05-23 02:51:29,11.4045,-69.6734,77.34,81,6,15.7,clear sky
665,Changji,CN,2022-05-23 02:51:30,44.0167,87.3167,75.99,38,0,8.95,clear sky
666,Tehachapi,US,2022-05-23 02:51:30,35.1322,-118.449,73.33,27,1,11.01,clear sky
667,The Valley,AI,2022-05-23 02:50:04,18.217,-63.0578,80.46,76,88,17.67,overcast clouds
668,Tornio,FI,2022-05-23 02:51:31,65.8481,24.1466,35.62,85,100,4.88,overcast clouds
669,Russell,US,2022-05-23 02:51:31,32.3502,-85.1999,71.38,94,20,3.44,few clouds
670,Huambo,AO,2022-05-23 02:51:32,-12.7761,15.7392,52.03,68,27,3.24,scattered clouds
671,Xuddur,SO,2022-05-23 02:51:32,4.1213,43.8894,72.57,84,62,14.36,broken clouds
672,Srednekolymsk,RU,2022-05-23 02:51:33,67.45,153.6833,59.52,32,87,11.36,overcast clouds
673,Visby,SE,2022-05-23 02:51:33,57.6409,18.296,30.42,100,8,0.0,fog
674,Riosucio,CO,2022-05-23 02:50:43,5.4216,-75.7032,60.06,99,100,1.63,overcast clouds
675,Abalak,RU,2022-05-23 02:51:34,58.1286,68.5944,46.18,72,83,12.68,broken clouds
676,Ikongo,MG,2022-05-23 02:51:34,-21.8833,47.4333,61.43,92,0,2.44,clear sky
677,Goderich,CA,2022-05-23 02:51:35,43.7501,-81.7165,44.92,81,98,3.44,overcast clouds
678,Oneonta,US,2022-05-23 02:47:58,42.4529,-75.0638,54.81,99,100,9.69,overcast clouds
679,Kushmurun,KZ,2022-05-23 02:51:36,52.4503,64.6311,54.97,81,100,25.03,overcast clouds
680,Ipora,BR,2022-05-23 02:51:36,-16.4419,-51.1178,56.43,45,12,3.51,few clouds
681,Zvishavane,ZW,2022-05-23 02:51:36,-20.3267,30.0665,47.52,57,0,3.65,clear sky
682,Tapejara,BR,2022-05-23 02:51:37,-28.0681,-52.0139,49.87,84,100,4.09,overcast clouds
683,Chapais,CA,2022-05-23 02:51:37,49.7834,-74.8492,33.58,96,44,4.7,scattered clouds
